order_id,order_date,customer_id,customer_name,product_category,product_name,quantity,unit_price,discount_pct,shipping_country,payment_method,order_status,review_score,return_flag,notes
10658,2022-02-04,111,Eve Davis,Home & Garden,Coffee Maker,5,433.62,25.0,UK,Bank Transfer,Delivered,5.0,0,"Excellent quality, will buy again"
10659,2022-04-19,260,Dave Brown,Books,Laptop Pro,2,422.6,5.0,USA,PayPal,Cancelled,,1,Great product!
10660,2022-04-27,310,Eve Davis,Clothing,Wireless Headset,1,179.04,10.0,UK,Credit Card,Processing,4.0,0,Packaging was damaged
10661,2022-02-20,351,Alice Johnson,Clothing,Running Shoes,1,495.89,,USA,Credit Card,Delivered,4.0,0,
10662,2022-01-17,196,Bob Smith,Toys,Skincare Set,1,19.14,,France,Credit Card,Delivered,5.0,0,
10663,2022-11-20,340,Bob Smith,Electronics,Laptop Pro,1,493.42,,France,Credit Card,Delivered,5.0,0,
10664,2022-12-14,184,Eve Davis,Electronics,Running Shoes,1,126.77,5.0,UK,PayPal,Processing,3.0,0,
10665,2022-09-01,146,Eve Davis,Clothing,Skincare Set,2,223.02,5.0,USA,Debit Card,Delivered,4.0,1,
10666,2022-09-11,175,Carol White,Clothing,Yoga Mat,10,442.43,15.0,USA,PayPal,Shipped,,0,
10667,2022-10-20,200,Dave Brown,Clothing,Wireless Headset,5,125.94,5.0,Canada,PayPal,Delivered,4.0,0,
10668,2022-05-30,188,Carol White,Beauty,Python Book,1,116.27,,Germany,PayPal,Delivered,,0,Great product!
10669,2022-07-20,106,Carol White,Home & Garden,Laptop Pro,2,323.34,5.0,Germany,Credit Card,Delivered,,0,
10670,2022-04-11,386,Bob Smith,Sports,Coffee Maker,10,354.2,,UK,Credit Card,Delivered,5.0,0,
10671,2022-12-29,377,Bob Smith,Clothing,Wireless Headset,3,8.7,15.0,USA,Credit Card,Delivered,,0,
10672,2022-09-06,73,Alice Johnson,Electronics,LED Lamp,10,227.97,15.0,USA,Bank Transfer,Delivered,,0,Packaging was damaged
10673,2022-10-23,272,Carol White,Home & Garden,Desk Chair,2,247.11,25.0,USA,Credit Card,Delivered,4.0,0,"Excellent quality, will buy again"
10674,2022-08-20,214,Alice Johnson,Sports,Yoga Mat,3,139.56,25.0,USA,Credit Card,Cancelled,,0,
10675,2022-10-17,186,Eve Davis,Books,Laptop Pro,2,275.32,0.0,USA,Credit Card,Delivered,,0,
10676,2022-11-03,140,Alice Johnson,Toys,Wireless Headset,5,81.52,25.0,USA,Bank Transfer,Delivered,4.0,0,
10677,2022-08-13,389,Bob Smith,Beauty,Python Book,1,165.18,15.0,Canada,Debit Card,Delivered,,0,
10678,2022-11-27,167,Carol White,Clothing,Running Shoes,1,358.05,15.0,USA,Debit Card,Delivered,1.0,0,
10679,2022-11-20,143,Bob Smith,Electronics,Bluetooth Speaker,1,437.52,25.0,Canada,Credit Card,Delivered,5.0,0,Arrived late
10680,2022-08-01,72,Eve Davis,Clothing,Laptop Pro,2,296.74,0.0,USA,Credit Card,Delivered,5.0,1,
10681,2022-04-21,344,Dave Brown,Beauty,Skincare Set,10,42.05,5.0,Germany,Credit Card,Delivered,5.0,0,Arrived late
10682,2023-01-08,147,Carol White,Electronics,Bluetooth Speaker,1,340.98,,USA,Debit Card,Delivered,,0,Great product!
10683,2022-03-13,101,Bob Smith,Books,Bluetooth Speaker,1,449.31,20.0,USA,Credit Card,Delivered,5.0,0,
10684,2022-04-07,338,Dave Brown,Home & Garden,Yoga Mat,10,254.64,5.0,USA,Bank Transfer,Processing,3.0,0,
10685,2022-12-30,85,Eve Davis,Electronics,Skincare Set,10,249.38,15.0,India,PayPal,Delivered,4.0,0,
10686,2022-06-26,305,Dave Brown,Books,LED Lamp,3,495.75,20.0,UK,Debit Card,Delivered,5.0,0,Arrived late
10687,2022-08-27,379,Bob Smith,Clothing,Running Shoes,3,319.97,20.0,Canada,PayPal,Delivered,5.0,0,Packaging was damaged
10688,2022-09-16,295,Bob Smith,Sports,Coffee Maker,2,403.98,25.0,India,Bank Transfer,Cancelled,5.0,0,
10689,2022-08-03,334,Eve Davis,Home & Garden,Python Book,1,325.01,25.0,Germany,Credit Card,Delivered,3.0,1,Good value for money
10690,2022-11-15,143,Eve Davis,Sports,Bluetooth Speaker,10,114.35,5.0,USA,PayPal,Delivered,3.0,1,
10691,2022-12-25,379,Dave Brown,Electronics,Bluetooth Speaker,5,145.62,20.0,USA,Credit Card,Delivered,,1,
10692,2022-09-13,311,Dave Brown,Electronics,Python Book,1,334.52,0.0,France,PayPal,Delivered,5.0,0,
10693,2022-07-15,369,Bob Smith,Sports,Wireless Headset,1,230.76,20.0,Canada,Bank Transfer,Delivered,,0,
10694,2022-05-24,195,Eve Davis,Clothing,Laptop Pro,10,205.15,10.0,USA,Credit Card,Processing,,0,
10695,2022-09-04,184,Alice Johnson,Electronics,Running Shoes,2,16.11,,Germany,PayPal,Delivered,3.0,1,
10696,2022-05-16,301,Eve Davis,Electronics,Wireless Headset,2,442.76,15.0,UK,PayPal,Delivered,4.0,0,
10697,2022-02-05,67,Carol White,Clothing,Coffee Maker,1,442.83,5.0,Germany,Bank Transfer,Delivered,5.0,0,
10698,2022-09-22,222,Carol White,Electronics,Yoga Mat,2,233.18,5.0,Canada,Credit Card,Delivered,,0,
10699,2022-05-02,262,Eve Davis,Books,Bluetooth Speaker,3,351.87,25.0,UK,PayPal,Delivered,,1,
10700,2022-01-02,326,Dave Brown,Home & Garden,Python Book,10,93.02,10.0,Germany,Crypto,Delivered,3.0,1,Packaging was damaged
10701,2022-02-09,22,Carol White,Books,Python Book,1,254.39,5.0,France,Debit Card,Shipped,3.0,0,
10702,2022-04-29,341,Bob Smith,Toys,Python Book,2,222.24,15.0,UK,Debit Card,Delivered,4.0,0,Packaging was damaged
10703,2022-08-20,166,Bob Smith,Electronics,Laptop Pro,2,330.02,20.0,USA,Debit Card,Delivered,5.0,0,
10704,2022-12-14,102,Bob Smith,Clothing,Running Shoes,1,237.47,5.0,UK,PayPal,Delivered,3.0,0,
10705,2022-10-16,314,Eve Davis,Electronics,Python Book,2,251.72,15.0,USA,PayPal,Processing,5.0,0,Great product!
10706,2022-01-19,110,Carol White,Sports,Laptop Pro,1,151.38,25.0,USA,Credit Card,Delivered,2.0,0,
10707,2022-03-08,395,Dave Brown,Toys,Coffee Maker,2,28.97,,UK,PayPal,Processing,,0,
10708,2022-10-16,342,Bob Smith,Clothing,Desk Chair,2,458.93,15.0,USA,Credit Card,Delivered,2.0,0,
10709,2022-12-13,316,Dave Brown,Clothing,Bluetooth Speaker,10,11.05,25.0,USA,Credit Card,Delivered,4.0,0,"Excellent quality, will buy again"
10710,2022-10-19,179,Bob Smith,Electronics,Laptop Pro,2,144.26,10.0,USA,Credit Card,Delivered,4.0,0,Great product!
10711,2022-02-24,167,Eve Davis,Sports,Skincare Set,1,226.57,,USA,Credit Card,Processing,,0,
10712,2022-07-12,134,Bob Smith,Home & Garden,Wireless Headset,2,162.95,5.0,USA,Debit Card,Processing,,0,Great product!
10713,2022-09-08,30,Eve Davis,Toys,Desk Chair,5,278.2,20.0,USA,Credit Card,Delivered,4.0,0,
10714,2022-06-29,363,Carol White,Electronics,Bluetooth Speaker,1,$481.49,,Canada,Debit Card,Processing,4.0,0,
10715,2022-04-29,385,Carol White,Clothing,Python Book,1,131.46,10.0,Canada,Debit Card,Delivered,,0,
10716,2022-10-22,86,Dave Brown,Home & Garden,Running Shoes,1,48.57,0.0,Germany,PayPal,Cancelled,5.0,1,Good value for money
10717,2023-01-03,9,Bob Smith,Toys,Skincare Set,1,73.08,10.0,USA,PayPal,Delivered,5.0,0,
10718,2022-10-30,136,Carol White,Clothing,Yoga Mat,1,245.73,25.0,Canada,PayPal,Delivered,3.0,0,
10719,2022-04-10,290,Alice Johnson,Clothing,Desk Chair,3,423.74,0.0,USA,PayPal,Delivered,4.0,0,
10720,2022-11-10,136,Alice Johnson,Toys,LED Lamp,1,54.82,15.0,USA,Credit Card,Returned,5.0,0,"Excellent quality, will buy again"
10721,2022-07-01,140,Dave Brown,Electronics,Bluetooth Speaker,10,340.22,20.0,UK,PayPal,Delivered,5.0,0,
10722,2022-02-02,43,Carol White,Clothing,Skincare Set,5,397.09,10.0,UK,PayPal,Processing,,0,
10723,2022-10-15,105,Eve Davis,Clothing,Yoga Mat,5,142.0,20.0,Canada,Credit Card,Delivered,5.0,0,
10724,2022-05-09,312,Alice Johnson,Electronics,LED Lamp,1,335.78,25.0,UK,Credit Card,Processing,4.0,0,
10725,2022-03-25,31,Carol White,Clothing,Bluetooth Speaker,1,344.9,15.0,Canada,PayPal,Delivered,,0,
10726,2022-07-02,170,Eve Davis,Home & Garden,LED Lamp,3,355.36,20.0,India,Bank Transfer,Processing,4.0,0,
10727,2022-10-05,161,Bob Smith,Clothing,Yoga Mat,1,445.95,20.0,Germany,Crypto,Delivered,,0,
10728,2022-06-19,275,Carol White,Clothing,LED Lamp,5,202.27,10.0,USA,Debit Card,Delivered,3.0,0,
10729,2022-12-21,253,Bob Smith,Sports,Bluetooth Speaker,1,125.63,15.0,UK,Debit Card,Delivered,5.0,0,
10730,2022-11-17,219,Alice Johnson,Beauty,Yoga Mat,5,274.2,20.0,USA,Credit Card,Delivered,5.0,0,
10731,2022-12-17,113,Bob Smith,Home & Garden,Yoga Mat,10,35.96,0.0,UK,PayPal,Delivered,5.0,0,
10732,2022-10-13,220,Alice Johnson,Sports,Wireless Headset,2,$369.48,5.0,Canada,Credit Card,Delivered,4.0,0,
10733,2022-02-13,183,Dave Brown,Toys,Bluetooth Speaker,3,442.2,0.0,USA,Debit Card,Delivered,5.0,0,
10734,2022-05-02,260,Dave Brown,Sports,LED Lamp,2,268.37,25.0,USA,Credit Card,Delivered,5.0,0,
10735,2022-12-21,12,Alice Johnson,Beauty,Coffee Maker,2,221.15,20.0,USA,Credit Card,Returned,,0,
10736,2022-11-22,340,Eve Davis,Home & Garden,Desk Chair,1,136.51,15.0,USA,Debit Card,Shipped,,0,
10737,2022-10-06,360,Dave Brown,Home & Garden,Running Shoes,1,128.94,0.0,Germany,Bank Transfer,Delivered,,1,"Excellent quality, will buy again"
10738,2022-01-15,246,Eve Davis,Home & Garden,Bluetooth Speaker,1,$267.63,15.0,USA,PayPal,Delivered,,0,
10739,2023-01-01,250,Eve Davis,Toys,Desk Chair,2,415.47,25.0,UK,Credit Card,Cancelled,,0,
10740,2022-08-29,58,Eve Davis,Home & Garden,Skincare Set,1,492.59,,UK,PayPal,Delivered,4.0,0,
10741,2022-11-12,304,Carol White,Home & Garden,Bluetooth Speaker,2,269.73,15.0,USA,PayPal,Delivered,5.0,0,
10742,2022-02-06,376,Carol White,Electronics,Skincare Set,1,44.52,20.0,USA,Bank Transfer,Processing,4.0,0,"Excellent quality, will buy again"
10743,2022-03-28,380,Eve Davis,Toys,LED Lamp,1,376.76,,Australia,Debit Card,Delivered,4.0,0,Wrong item sent
10744,2022-04-01,1,Alice Johnson,Clothing,Desk Chair,5,439.14,0.0,UK,Credit Card,Cancelled,5.0,0,
10745,2022-04-15,361,Dave Brown,Electronics,Coffee Maker,2,465.96,25.0,USA,Credit Card,Delivered,5.0,0,
10746,2022-08-20,203,Bob Smith,Sports,Desk Chair,5,$334.35,,Germany,Debit Card,Delivered,5.0,0,
10747,2022-05-24,44,Carol White,Clothing,Desk Chair,3,255.91,,USA,Bank Transfer,Delivered,,0,
10748,2022-06-17,319,Carol White,Electronics,Yoga Mat,2,312.16,15.0,France,Credit Card,Delivered,5.0,0,Arrived late
10749,2022-02-08,95,Bob Smith,Electronics,LED Lamp,10,11.41,15.0,Canada,PayPal,Processing,5.0,0,
10750,2022-08-18,294,Eve Davis,Electronics,Skincare Set,1,329.43,10.0,USA,Credit Card,Delivered,,0,
10751,2022-09-03,9,Bob Smith,Electronics,Laptop Pro,2,356.27,15.0,USA,Credit Card,Delivered,,0,
10752,2022-11-19,262,Eve Davis,Books,Desk Chair,10,362.41,0.0,USA,Debit Card,Shipped,,0,
10753,2022-11-01,326,Carol White,Sports,Python Book,1,283.72,,USA,Debit Card,Processing,4.0,0,
10754,2022-12-24,253,Bob Smith,Clothing,LED Lamp,2,351.52,20.0,USA,Credit Card,Delivered,5.0,0,
10755,2022-10-09,308,Alice Johnson,Books,Bluetooth Speaker,2,321.22,25.0,USA,Credit Card,Delivered,5.0,1,
10756,2022-08-16,323,Dave Brown,Sports,Yoga Mat,5,62.19,5.0,USA,Crypto,Delivered,4.0,0,Packaging was damaged
10757,2022-09-24,96,Dave Brown,Clothing,Python Book,2,449.69,15.0,UK,PayPal,Delivered,5.0,0,
10758,2022-01-19,355,Dave Brown,Home & Garden,Wireless Headset,1,313.25,5.0,USA,Debit Card,Shipped,4.0,0,Good value for money
10759,2022-05-19,130,Bob Smith,Clothing,Bluetooth Speaker,1,365.26,,USA,Credit Card,Cancelled,3.0,0,Wrong item sent
10760,2022-06-08,36,Eve Davis,Home & Garden,Laptop Pro,2,174.73,25.0,UK,PayPal,Delivered,,0,Wrong item sent
10761,2022-01-11,105,Carol White,Electronics,Coffee Maker,2,460.02,5.0,Canada,PayPal,Delivered,2.0,0,Good value for money
10762,2022-12-08,199,Dave Brown,Beauty,LED Lamp,1,$88.15,15.0,Australia,Debit Card,Shipped,3.0,0,Wrong item sent
10763,2022-09-13,291,Bob Smith,Electronics,Python Book,10,341.11,0.0,UK,Credit Card,Delivered,,1,
10764,2022-02-14,376,Dave Brown,Clothing,Laptop Pro,3,476.33,25.0,USA,PayPal,Delivered,,0,
10765,2022-03-27,30,Eve Davis,Electronics,Python Book,5,458.46,25.0,UK,Debit Card,Delivered,1.0,0,
10766,2022-12-17,93,Alice Johnson,Books,Coffee Maker,1,324.18,10.0,India,Debit Card,Processing,,0,
10767,2022-01-31,236,Alice Johnson,Clothing,Coffee Maker,10,$384.66,25.0,France,PayPal,Processing,5.0,0,Good value for money
10768,2022-03-22,385,Carol White,Clothing,Laptop Pro,2,475.53,15.0,Germany,PayPal,Delivered,,0,
10769,2022-04-20,361,Alice Johnson,Electronics,Wireless Headset,5,492.15,15.0,Germany,Credit Card,Shipped,4.0,0,
10770,2022-06-12,195,Alice Johnson,Electronics,Yoga Mat,2,56.18,10.0,Germany,PayPal,Delivered,3.0,0,Wrong item sent
10771,2022-10-05,256,Bob Smith,Sports,Desk Chair,1,227.9,10.0,USA,Debit Card,Cancelled,,0,
10772,2022-05-30,356,Bob Smith,Electronics,Coffee Maker,1,276.39,25.0,UK,Bank Transfer,Cancelled,5.0,0,
10773,2022-10-03,359,Carol White,Home & Garden,Bluetooth Speaker,1,50.58,,Canada,Credit Card,Processing,5.0,0,
10774,2022-01-06,31,Carol White,Clothing,Skincare Set,2,98.89,10.0,USA,Bank Transfer,Shipped,5.0,0,
10775,2022-06-29,25,Bob Smith,Electronics,Coffee Maker,1,271.16,10.0,Australia,Credit Card,Delivered,5.0,0,
10776,2022-02-03,303,Alice Johnson,Electronics,Bluetooth Speaker,1,481.73,15.0,USA,Credit Card,Delivered,5.0,0,
10777,2022-04-30,1,Eve Davis,Toys,Laptop Pro,2,18.77,5.0,USA,Credit Card,Delivered,,0,
10778,2022-07-31,358,Alice Johnson,Books,Running Shoes,5,456.66,0.0,USA,Crypto,Delivered,,0,"Excellent quality, will buy again"
10779,2022-07-06,118,Alice Johnson,Electronics,Wireless Headset,2,449.81,15.0,USA,PayPal,Delivered,,0,"Excellent quality, will buy again"
10780,2022-05-26,165,Eve Davis,Home & Garden,Skincare Set,1,429.3,20.0,UK,Credit Card,Shipped,4.0,0,
10781,2023-01-10,113,Carol White,Sports,Bluetooth Speaker,1,191.89,25.0,USA,Credit Card,Delivered,5.0,0,Great product!
10782,2022-02-23,195,Bob Smith,Clothing,Wireless Headset,2,247.96,15.0,Germany,Bank Transfer,Processing,,0,
10783,2022-03-27,140,Carol White,Books,Yoga Mat,1,204.78,25.0,USA,Bank Transfer,Delivered,5.0,0,
10784,2023-01-09,20,Carol White,Electronics,Wireless Headset,3,474.06,15.0,UK,Credit Card,Cancelled,5.0,0,Packaging was damaged
10785,2022-02-25,286,Carol White,Electronics,Running Shoes,1,263.07,,UK,Credit Card,Delivered,5.0,0,"Excellent quality, will buy again"
10786,2022-08-13,231,Bob Smith,Clothing,Laptop Pro,2,44.9,,Australia,Debit Card,Processing,4.0,0,"Excellent quality, will buy again"
10787,2022-07-09,79,Carol White,Home & Garden,Yoga Mat,10,140.66,10.0,France,Bank Transfer,Returned,5.0,0,
10788,2022-05-16,128,Carol White,Clothing,Wireless Headset,2,233.71,25.0,USA,Debit Card,Shipped,4.0,1,
10789,2022-04-30,85,Dave Brown,Clothing,Running Shoes,1,477.01,20.0,UK,Bank Transfer,Delivered,3.0,1,
10790,2022-11-21,64,Alice Johnson,Clothing,Yoga Mat,1,286.63,5.0,India,PayPal,Shipped,3.0,0,
10791,2022-10-11,274,Dave Brown,Clothing,Yoga Mat,2,349.56,0.0,USA,Debit Card,Processing,2.0,0,
10792,2022-05-25,288,Bob Smith,Clothing,Python Book,1,48.82,20.0,USA,Bank Transfer,Processing,4.0,0,
10793,2022-09-19,253,Eve Davis,Books,Laptop Pro,1,439.28,20.0,Canada,Bank Transfer,Delivered,,0,
10794,2022-06-04,94,Eve Davis,Electronics,Skincare Set,2,271.81,5.0,UK,PayPal,Delivered,5.0,0,Packaging was damaged
10795,2022-03-16,289,Dave Brown,Sports,Wireless Headset,2,461.01,20.0,Australia,Debit Card,Delivered,4.0,0,
10796,2022-02-14,150,Dave Brown,Electronics,Yoga Mat,2,225.51,15.0,UK,Debit Card,Delivered,4.0,0,
10797,2022-10-11,365,Dave Brown,Books,Skincare Set,2,343.13,15.0,UK,Debit Card,Shipped,4.0,0,Great product!
10798,2022-08-23,157,Alice Johnson,Clothing,Wireless Headset,2,$482.57,10.0,Australia,Credit Card,Delivered,3.0,0,Wrong item sent
10799,2022-03-15,216,Bob Smith,Home & Garden,Yoga Mat,10,75.57,5.0,USA,Credit Card,Delivered,5.0,0,Great product!
10800,2022-08-17,260,Carol White,Sports,Laptop Pro,2,139.66,15.0,UK,PayPal,Delivered,,0,
10801,2022-04-01,100,Dave Brown,Electronics,Yoga Mat,1,38.29,20.0,France,Debit Card,Delivered,5.0,0,
10802,2022-12-23,122,Alice Johnson,Home & Garden,LED Lamp,1,222.93,20.0,UK,Credit Card,Delivered,,1,Good value for money
10803,2022-04-02,132,Eve Davis,Electronics,LED Lamp,1,326.42,15.0,USA,PayPal,Delivered,,0,
10804,2022-02-24,5,Eve Davis,Electronics,Skincare Set,3,125.64,5.0,UK,Credit Card,Returned,,0,
10805,2022-03-30,233,Eve Davis,Toys,Python Book,2,247.74,5.0,USA,Debit Card,Delivered,,0,
10806,2022-10-20,167,Dave Brown,Electronics,Python Book,1,$122.1,0.0,India,Credit Card,Delivered,3.0,0,
10807,2022-07-19,57,Eve Davis,Electronics,Coffee Maker,2,269.04,5.0,USA,Debit Card,Delivered,4.0,0,
10808,2022-12-05,31,Eve Davis,Electronics,LED Lamp,3,96.37,,Germany,PayPal,Delivered,5.0,0,Great product!
10809,2022-06-01,7,Eve Davis,Clothing,Python Book,2,269.32,,USA,Bank Transfer,Processing,,0,Wrong item sent
10810,2023-01-02,12,Carol White,Toys,Bluetooth Speaker,2,185.28,,Canada,Bank Transfer,Shipped,4.0,0,
10811,2022-05-27,10,Eve Davis,Electronics,Running Shoes,10,146.59,15.0,USA,Debit Card,Shipped,4.0,0,
10812,2022-11-06,157,Alice Johnson,Books,Bluetooth Speaker,3,295.06,,Australia,PayPal,Delivered,,0,Great product!
10813,2022-07-09,213,Dave Brown,Clothing,Wireless Headset,10,78.28,20.0,UK,Credit Card,Processing,5.0,0,
10814,2022-12-25,141,Carol White,Clothing,Yoga Mat,3,450.83,15.0,France,Credit Card,Delivered,5.0,0,
10815,2022-07-23,127,Carol White,Books,Coffee Maker,1,467.75,10.0,Canada,Credit Card,Delivered,4.0,0,
10816,2022-12-09,198,Dave Brown,Books,Coffee Maker,2,332.0,10.0,USA,Debit Card,Returned,5.0,0,
10817,2022-07-16,137,Eve Davis,Clothing,Yoga Mat,3,155.06,5.0,USA,PayPal,Shipped,1.0,0,
10818,2022-03-26,179,Eve Davis,Sports,Desk Chair,1,314.87,0.0,USA,PayPal,Delivered,,0,
10819,2022-01-16,88,Bob Smith,Electronics,Skincare Set,1,302.75,0.0,USA,PayPal,Delivered,3.0,0,
10820,2022-11-06,267,Eve Davis,Electronics,Python Book,1,198.67,20.0,USA,Debit Card,Delivered,4.0,0,Packaging was damaged
10821,2022-11-15,164,Alice Johnson,Beauty,Python Book,3,147.19,5.0,USA,Credit Card,Delivered,5.0,0,Arrived late
10822,2022-06-02,249,Eve Davis,Home & Garden,Bluetooth Speaker,1,88.38,0.0,UK,PayPal,Cancelled,3.0,0,Wrong item sent
10823,2022-05-11,1,Dave Brown,Sports,Python Book,10,112.61,15.0,India,PayPal,Delivered,3.0,1,
10824,2022-11-03,277,Eve Davis,Books,LED Lamp,1,328.25,20.0,Canada,PayPal,Shipped,4.0,0,
10825,2022-11-24,172,Dave Brown,Clothing,Desk Chair,5,443.52,0.0,USA,PayPal,Returned,5.0,0,"Excellent quality, will buy again"
10826,2022-07-26,356,Carol White,Books,Laptop Pro,2,195.55,10.0,Canada,Credit Card,Processing,4.0,0,
10827,2022-03-04,262,Bob Smith,Electronics,Python Book,5,65.34,10.0,UK,PayPal,Cancelled,5.0,0,Packaging was damaged
10828,2022-05-29,142,Carol White,Home & Garden,Wireless Headset,5,11.34,0.0,Canada,PayPal,Delivered,4.0,0,
10829,2022-01-22,93,Dave Brown,Books,Desk Chair,1,205.92,25.0,Canada,Debit Card,Delivered,,0,
10830,2022-05-31,129,Bob Smith,Beauty,Coffee Maker,1,120.12,25.0,USA,Debit Card,Delivered,,0,
10831,2022-05-15,136,Carol White,Books,Wireless Headset,3,164.67,10.0,Australia,Credit Card,Processing,,0,
10832,2022-01-29,111,Eve Davis,Electronics,Skincare Set,10,124.63,15.0,UK,PayPal,Processing,5.0,0,Packaging was damaged
10833,2022-02-26,44,Eve Davis,Clothing,Desk Chair,10,333.75,20.0,Canada,PayPal,Processing,4.0,0,
10834,2022-11-12,379,Bob Smith,Electronics,Skincare Set,10,321.06,15.0,USA,PayPal,Delivered,4.0,0,
10835,2022-07-25,211,Carol White,Home & Garden,Bluetooth Speaker,10,456.59,,USA,PayPal,Shipped,2.0,0,Great product!
10836,2022-01-03,343,Alice Johnson,Clothing,Python Book,2,351.37,0.0,Canada,Credit Card,Shipped,5.0,0,
10837,2022-10-24,359,Alice Johnson,Clothing,Coffee Maker,2,86.65,0.0,Australia,Credit Card,Processing,,0,
10838,2022-03-31,361,Alice Johnson,Beauty,Running Shoes,1,377.04,20.0,UK,PayPal,Shipped,5.0,0,"Excellent quality, will buy again"
10839,2022-08-21,331,Carol White,Toys,Skincare Set,2,94.73,10.0,USA,Debit Card,Delivered,,0,Wrong item sent
10840,2022-11-09,247,Carol White,Beauty,Coffee Maker,2,281.51,10.0,Canada,Credit Card,Delivered,4.0,0,
10841,2022-05-22,232,Carol White,Electronics,Bluetooth Speaker,10,43.15,,USA,PayPal,Shipped,,0,
10842,2022-07-17,292,Dave Brown,Home & Garden,Skincare Set,3,28.43,5.0,USA,Crypto,Cancelled,,0,
10843,2022-08-01,170,Alice Johnson,Toys,Python Book,1,234.79,0.0,Australia,Debit Card,Delivered,,0,Packaging was damaged
10844,2022-07-16,234,Alice Johnson,Books,Skincare Set,1,56.97,10.0,Germany,PayPal,Delivered,2.0,0,
10845,2022-12-04,8,Alice Johnson,Electronics,Laptop Pro,2,156.8,20.0,UK,Credit Card,Processing,,0,Good value for money
10846,2022-11-16,302,Dave Brown,Sports,Wireless Headset,2,172.72,25.0,USA,Credit Card,Delivered,,0,
10847,2022-01-04,100,Dave Brown,Sports,Running Shoes,1,385.87,,USA,Credit Card,Delivered,4.0,0,Wrong item sent
10848,2022-06-13,253,Carol White,Home & Garden,Coffee Maker,1,169.68,10.0,USA,Bank Transfer,Delivered,5.0,0,
10849,2022-10-01,308,Alice Johnson,Electronics,Coffee Maker,1,249.68,0.0,UK,PayPal,Delivered,,0,
10850,2022-04-25,282,Alice Johnson,Electronics,Skincare Set,3,387.43,25.0,USA,Debit Card,Delivered,4.0,0,
10851,2022-08-15,291,Eve Davis,Books,Bluetooth Speaker,2,106.42,5.0,USA,Bank Transfer,Delivered,4.0,0,Great product!
10852,2022-03-03,188,Eve Davis,Clothing,Desk Chair,2,403.42,15.0,UK,PayPal,Shipped,,0,
10853,2022-05-27,387,Eve Davis,Home & Garden,Bluetooth Speaker,1,416.74,20.0,Canada,Credit Card,Returned,5.0,1,Wrong item sent
10854,2022-12-29,123,Dave Brown,Electronics,Yoga Mat,3,494.48,0.0,Germany,PayPal,Delivered,3.0,0,
10855,2022-04-30,132,Carol White,Electronics,Skincare Set,2,224.8,15.0,USA,Debit Card,Delivered,,1,
10856,2022-11-21,236,Bob Smith,Clothing,LED Lamp,2,$465.22,0.0,USA,Credit Card,Delivered,5.0,0,Arrived late
10857,2022-08-05,221,Alice Johnson,Electronics,Python Book,5,352.49,20.0,USA,Bank Transfer,Delivered,5.0,0,
10858,2022-10-31,62,Eve Davis,Books,Skincare Set,1,33.78,,UK,Crypto,Delivered,5.0,0,Great product!
10859,2022-01-31,320,Alice Johnson,Clothing,Yoga Mat,1,24.68,15.0,UK,PayPal,Delivered,3.0,0,Wrong item sent
10860,2022-03-27,178,Alice Johnson,Home & Garden,LED Lamp,2,170.82,,USA,PayPal,Delivered,5.0,1,
10861,2022-11-10,220,Alice Johnson,Home & Garden,Laptop Pro,1,366.11,5.0,Germany,PayPal,Shipped,5.0,0,Arrived late
10862,2022-07-17,171,Carol White,Electronics,Coffee Maker,1,62.64,10.0,Canada,PayPal,Delivered,,0,Wrong item sent
10863,2022-01-29,82,Alice Johnson,Toys,Running Shoes,1,$491.37,20.0,France,Credit Card,Delivered,5.0,0,
10864,2023-01-02,14,Carol White,Sports,Bluetooth Speaker,2,138.41,25.0,USA,Credit Card,Cancelled,5.0,0,
10865,2022-05-13,270,Bob Smith,Books,Bluetooth Speaker,5,327.58,5.0,UK,Credit Card,Delivered,5.0,0,
10866,2022-06-24,54,Bob Smith,Toys,Running Shoes,1,231.2,15.0,Canada,Credit Card,Shipped,5.0,0,
10867,2022-03-21,131,Dave Brown,Electronics,Desk Chair,1,62.0,0.0,USA,Credit Card,Delivered,,0,Arrived late
10868,2022-03-03,98,Alice Johnson,Clothing,Wireless Headset,10,127.4,20.0,Australia,Bank Transfer,Delivered,4.0,0,
10869,2022-02-10,201,Eve Davis,Electronics,Coffee Maker,5,$332.71,5.0,Germany,PayPal,Delivered,5.0,1,
10870,2022-07-16,360,Dave Brown,Clothing,Python Book,1,86.47,25.0,USA,Credit Card,Delivered,3.0,0,
10871,2022-12-19,261,Dave Brown,Clothing,Skincare Set,1,$22.54,10.0,Canada,Debit Card,Shipped,,0,"Excellent quality, will buy again"
10872,2022-07-17,221,Bob Smith,Books,LED Lamp,2,477.56,,USA,PayPal,Shipped,5.0,0,
10873,2022-04-06,5,Eve Davis,Electronics,Python Book,5,330.75,0.0,France,Credit Card,Returned,5.0,0,Good value for money
10874,2022-05-01,117,Alice Johnson,Electronics,Running Shoes,3,418.82,5.0,USA,Bank Transfer,Processing,3.0,0,Arrived late
10875,2022-04-29,301,Alice Johnson,Clothing,Bluetooth Speaker,2,490.63,20.0,Australia,Credit Card,Delivered,4.0,0,
10876,2022-10-18,192,Bob Smith,Electronics,LED Lamp,1,272.61,0.0,France,Credit Card,Delivered,5.0,0,
10877,2022-03-04,116,Carol White,Home & Garden,Skincare Set,2,122.84,5.0,UK,Credit Card,Delivered,,0,
